brand_name,brand_slug,product_name,fragrantica_url,rating_value,rating_count,gender,notes,accords,discovery_source
Essential Parfums,essential-parfums,The Musc Essential Parfumsfor women and men,https://www.fragrantica.com/perfume/Essential-Parfums/The-Musc-50790.html,3.8,"1,216",,,"musky, powdery, lavender, woody, beeswax, warm spicy, animalic, honey, aromatic",fragrantica_catalog
Houbigant,houbigant,Chantilly Houbigantfor women,https://www.fragrantica.com/perfume/Houbigant/Chantilly-2685.html,3.89,916,,"lemon, neroli, bergamot, fruity notes, spices, carnation, ylang-ylang, orange blossom, rose, jasmine, sandalwood, vanilla, benzoin, oakmoss, tonka bean, musk","warm spicy, citrus, vanilla, woody, amber, floral, white floral, sweet, aromatic, powdery",fragrantica_catalog
Houbigant,houbigant,Orangers en Fleurs Houbigantfor women,https://www.fragrantica.com/perfume/Houbigant/Orangers-en-Fleurs-15962.html,4.11,827,,"orange blossom, egyptian jasmine, turkish rose, tuberose, ylang-ylang, nutmeg, musk, cedar","white floral, sweet, tuberose, citrus, yellow floral, animalic",fragrantica_catalog
Houbigant,houbigant,Iris des Champs Houbigantfor women,https://www.fragrantica.com/perfume/Houbigant/Iris-des-Champs-28138.html,4.1,734,,"lily-of-the-valley, bergamot, pink pepper, pear, rose, iris, ylang-ylang, jasmine, musk, woody notes, sandalwood, vanilla, amber","powdery, iris, woody, musky, white floral, violet, sweet, earthy, yellow floral, floral",fragrantica_catalog
Houbigant,houbigant,Raffinee Houbigantfor women,https://www.fragrantica.com/perfume/Houbigant/Raffinee-5358.html,4.02,315,,"carnation, plum, clary sage, orange blossom, bergamot, rose, jasmine, lemon, orris root, tonka bean, mimosa, tuberose, ylang-ylang, hiacynth, orchid, osmanthus, spices, cinnamon, incense, vanilla, sandalwood, musk, cypress, vetiver","warm spicy, floral, woody, aromatic, powdery, sweet, white floral, vanilla, amber, yellow floral",fragrantica_catalog
Houbigant,houbigant,Bois Mystique Houbigantfor men,https://www.fragrantica.com/perfume/Houbigant/Bois-Mystique-50100.html,4.42,290,,"cardamom, pink pepper, ginger, neroli, bergamot, artemisia, incense, cypriol oil or nagarmotha, cinnamon, black pepper, iris, cedar, guaiac wood, myrrh, cashmere wood, amber, musk","woody, warm spicy, amber, aromatic, smoky, balsamic, fresh spicy, powdery, musky, earthy",fragrantica_catalog
Houbigant,houbigant,Demi-Jour Houbigantfor women,https://www.fragrantica.com/perfume/Houbigant/Demi-Jour-5136.html,4.12,288,,"violet, aldehydes, bergamot, rose, ylang-ylang, heliotrope, orris root, jasmine, lily-of-the-valley, sandalwood, musk, oakmoss, cedar","powdery, woody, floral, rose, violet, yellow floral, fresh, white floral, aldehydic, iris",fragrantica_catalog
Houbigant,houbigant,Duc de Vervins Houbigantfor men,https://www.fragrantica.com/perfume/Houbigant/Duc-de-Vervins-5137.html,3.91,271,,"lavender, bergamot, lemon, rosemary, sage, geranium, nutmeg, oakmoss, patchouli, musk","aromatic, fresh spicy, citrus, lavender, mossy, woody, earthy, herbal",fragrantica_catalog
Houbigant,houbigant,Cologne Intense Houbigantfor men,https://www.fragrantica.com/perfume/Houbigant/Cologne-Intense-33083.html,3.7,245,,"sicilian lemon, petitgrain paraguay, calabrian bergamot, neroli, tarragon, indian jasmine, pink pepper, lavender, mate, incense","citrus, aromatic, white floral, fresh spicy, amber, smoky, green, soft spicy, fresh, herbal",fragrantica_catalog
Houbigant,houbigant,Apercu Houbigantfor women,https://www.fragrantica.com/perfume/Houbigant/Apercu-5352.html,4.15,221,,"green notes, amalfi lemon, jasmine, bergamot, neroli, tuberose, cinnamon, geranium, ylang-ylang, oakmoss, clove, patchouli, cassia, vetiver, sandalwood","warm spicy, woody, aromatic, earthy, green, citrus, mossy, fresh spicy, white floral, cinnamon",fragrantica_catalog
Houbigant,houbigant,Duc de Vervins L'Extreme Houbigantfor men,https://www.fragrantica.com/perfume/Houbigant/Duc-de-Vervins-L-Extreme-26780.html,4.34,190,,"bergamot, lemon, orange blossom, lavender, spicy notes, oakmoss, lavender, amber","citrus, mossy, lavender, aromatic, earthy, fresh spicy, white floral, amber, woody",fragrantica_catalog
Houbigant,houbigant,Ambre des Abysses Houbigantfor women and men,https://www.fragrantica.com/perfume/Houbigant/Ambre-des-Abysses-81483.html,4.5,184,,"mint, orange blossom, bergamot, geranium, patchouli, amber, rosemary, jasmine, vanilla, oakmoss, tonka bean, leather","aromatic, fresh spicy, vanilla, white floral, citrus, woody, amber, green, patchouli, earthy",fragrantica_catalog
Houbigant,houbigant,Quelques Fleurs Jardin Secret Houbigantfor women,https://www.fragrantica.com/perfume/Houbigant/Quelques-Fleurs-Jardin-Secret-44200.html,3.96,182,,"neroli, bergamot, yellow mandarin, orris root, magnolia, narcissus, orange blossom, ylang-ylang, jasmine, rose, ambrette (musk mallow), white musk, musk, sandalwood","citrus, floral, white floral, powdery, musky, yellow floral, iris, woody, aromatic, green",fragrantica_catalog
Houbigant,houbigant,Essence Rare Houbigantfor women,https://www.fragrantica.com/perfume/Houbigant/Essence-Rare-51691.html,4.12,173,,,"white floral, powdery, rose, woody, iris, earthy, fresh, floral, mossy, citrus",fragrantica_catalog
Houbigant,houbigant,Figuier Noir Houbigantfor men,https://www.fragrantica.com/perfume/Houbigant/Figuier-Noir-74384.html,4.28,165,,"fig leaf, cardamom, black pepper, cloves, black fig, iris, jasmine, cedar, fig, patchouli, candied fruits","woody, warm spicy, green, sweet, fresh, fruity, patchouli, fresh spicy, aromatic, earthy",fragrantica_catalog
Houbigant,houbigant,Lutece Houbigantfor women,https://www.fragrantica.com/perfume/Houbigant/Lutece-5353.html,4.02,161,,"brazilian rosewood, aldehydes, geranium, mandarin orange, orris root, peony, vetiver, rosemary, lily-of-the-valley, cedar, tonka bean, heliotrope, musk, cinnamon, vanilla","woody, vanilla, aromatic, powdery, fresh, floral, fresh spicy, warm spicy, sweet, iris",fragrantica_catalog
Houbigant,houbigant,Tabac Nomade Houbigantfor women and men,https://www.fragrantica.com/perfume/Houbigant/Tabac-Nomade-81480.html,4.29,137,,"spices, bergamot, rose, tobacco leaf, saffron, tonka bean, vanilla, leather","tobacco, warm spicy, vanilla, sweet, leather, citrus, rose, metallic, aromatic, animalic",fragrantica_catalog
Houbigant,houbigant,Mon Boudoir Houbigantfor women,https://www.fragrantica.com/perfume/Houbigant/Mon-Boudoir-56249.html,4.17,133,,"pink pepper, bergamot, ginger, heliotrope, patchouli, rose, orris, ylang-ylang, geranium, violet, jasmine, tahitian vanilla, benzoin, ambergris, opoponax, myrrh, sandalwood, musk, ambroxan, vetiver","amber, vanilla, powdery, warm spicy, woody, balsamic, sweet, rose, patchouli, floral",fragrantica_catalog
Houbigant,houbigant,Monsieur Musk Houbigantfor men,https://www.fragrantica.com/perfume/Houbigant/Monsieur-Musk-5354.html,4.14,115,,,"musky, tobacco, warm spicy, powdery, sweet",fragrantica_catalog
Houbigant,houbigant,La Belle Saison Houbigantfor women and men,https://www.fragrantica.com/perfume/Houbigant/La-Belle-Saison-60336.html,4.16,106,,"apricot blossom, pink pepper, mimosa, orange blossom, lily-of-the-valley, labdanum, musk, sandalwood","white floral, floral, yellow floral, powdery, sweet, musky, green, citrus, amber, fresh",fragrantica_catalog
Houbigant,houbigant,Fougere Royale Houbigantfor men,https://www.fragrantica.com/perfume/Houbigant/Fougere-Royale-2686.html,4.28,96,,"lavender, bergamot, clary sage, geranium, heliotrope, carnation, rose, orchid, oakmoss, coumarin, tonka bean, musk, vanilla","aromatic, vanilla, fresh spicy, floral, powdery, sweet, lavender, warm spicy, mossy, citrus",fragrantica_catalog
Houbigant,houbigant,Quelques Fleurs Royale Collection Privee Houbigantfor women,https://www.fragrantica.com/perfume/Houbigant/Quelques-Fleurs-Royale-Collection-Privee-50923.html,4.46,74,,"bergamot, grapefruit, honey, tuberose, jasmine, rose, sandalwood, musk, orris, amber","white floral, powdery, honey, tuberose, woody, floral, citrus, musky, iris, sweet",fragrantica_catalog
Houbigant,houbigant,Quelques Fleurs L'Original Collection Privee Houbigantfor women,https://www.fragrantica.com/perfume/Houbigant/Quelques-Fleurs-L-Original-Collection-Privee-50920.html,4.41,59,,"galbanum, tarragon, bergamot, lemon, lily-of-the-valley, jasmine, tuberose, broom, orange blossom, ylang-ylang, carnation, rose, violet, clove, oakmoss, musk, civet, tonka bean, sandalwood, orris, cedar","white floral, aromatic, green, yellow floral, citrus, floral, sweet, tuberose, musky, animalic",fragrantica_catalog
Houbigant,houbigant,Oud Or Houbigantfor women and men,https://www.fragrantica.com/perfume/Houbigant/Oud-Or-81482.html,4.1,58,,"rose, raspberry, orange blossom, saffron, labdanum, geranium, iso e super, cashmeran, patchouli, oud, guaiac wood, cedar, vanilla","woody, amber, warm spicy, musky, oud, rose, fresh spicy, powdery, aromatic",fragrantica_catalog
Houbigant,houbigant,Quelques Rose Houbigantfor women,https://www.fragrantica.com/perfume/Houbigant/Quelques-Rose-20217.html,4.21,56,,,"floral, rose, fruity, sweet",fragrantica_catalog
Houbigant,houbigant,Essence Rare Houbigantfor women,https://www.fragrantica.com/perfume/Houbigant/Essence-Rare-18758.html,4.47,55,,,"musky, aldehydic, powdery, animalic, rose, fresh, soapy, earthy",fragrantica_catalog
Houbigant,houbigant,Patchouli Sauvage Houbigantfor women and men,https://www.fragrantica.com/perfume/Houbigant/Patchouli-Sauvage-81481.html,3.98,55,,"bergamot, white grapefruit, patchouli, labdanum, dried fruits, cedar, java vetiver oil, sandal, amber, tonka bean","woody, patchouli, amber, aromatic, earthy, warm spicy, citrus, powdery, balsamic",fragrantica_catalog
Houbigant,houbigant,Presence Houbigantfor women,https://www.fragrantica.com/perfume/Houbigant/Presence-34326.html,4.02,50,,"apple, aldehydes, neroli, lemon, bergamot, orris, heliotrope, carnation, jasmine, oakmoss, musk, cedar, vetiver, spices, ambergris, patchouli, sandalwood","mossy, floral, earthy, woody, fresh, fruity, powdery, musky, green, honey",fragrantica_catalog
Houbigant,houbigant,Quelques Violettes Houbigantfor women,https://www.fragrantica.com/perfume/Houbigant/Quelques-Violettes-21464.html,4.55,44,,"violet leaf, aldehydes, green notes, violet, ylang-ylang, rose, tuberose, musk, sandalwood, cedar","green, powdery, violet, ozonic, woody, aldehydic, aquatic, fresh, yellow floral, rose",fragrantica_catalog
Houbigant,houbigant,Quelques Fleurs Jardin Secret Collection Privee Houbigantfor women,https://www.fragrantica.com/perfume/Houbigant/Quelques-Fleurs-Jardin-Secret-Collection-Privee-50922.html,4.21,43,,"bergamot, yellow mandarin, neroli, narcissus, orris, orange blossom, jasmine, magnolia, ylang-ylang, rose, ambrette (musk mallow), sandalwood, musk, white amber","citrus, floral, white floral, yellow floral, powdery, musky, woody, iris, green, aromatic",fragrantica_catalog
Houbigant,houbigant,Pivoine Souveraine Houbigantfor women,https://www.fragrantica.com/perfume/Houbigant/Pivoine-Souveraine-80647.html,3.85,26,,"pink pepper, elemi, clementine, rose, peony, jasmine, tea, musk, sandalwood","rose, floral, fresh, musky, green, soft spicy, white floral, powdery, aromatic, sweet",fragrantica_catalog
Houbigant,houbigant,Quelques Fleurs Jardin Secret Extrait Houbigantfor women,https://www.fragrantica.com/perfume/Houbigant/Quelques-Fleurs-Jardin-Secret-Extrait-46845.html,4.12,25,,,"citrus, white floral, floral, yellow floral, green, musky, powdery, woody, sweet, aromatic",fragrantica_catalog
Houbigant,houbigant,Navigator Houbigantfor men,https://www.fragrantica.com/perfume/Houbigant/Navigator-5355.html,3.67,24,,,"aromatic, woody, fresh spicy, musky, lavender, powdery, citrus, amber, earthy, patchouli",fragrantica_catalog
Houbigant,houbigant,Pétales de Magnolia Houbigantfor women,https://www.fragrantica.com/perfume/Houbigant/Petales-de-Magnolia-90113.html,3.54,24,,,"fruity, floral, sweet, citrus, musky, powdery, aromatic, woody, green, aquatic",fragrantica_catalog
Houbigant,houbigant,Ciao Houbigantfor women,https://www.fragrantica.com/perfume/Houbigant/Ciao-40649.html,4.27,22,,,"woody, green, earthy, floral, fresh spicy, aromatic, fruity, white floral, powdery, amber",fragrantica_catalog
Houbigant,houbigant,Indian Summer Houbigantfor women,https://www.fragrantica.com/perfume/Houbigant/Indian-Summer-34604.html,4.3,20,,,"warm spicy, green, woody, aldehydic, rose, cinnamon, fresh spicy, honey, amber, fresh",fragrantica_catalog
Houbigant,houbigant,Bois Mystique Extrait de Parfum Houbigantfor men,https://www.fragrantica.com/perfume/Houbigant/Bois-Mystique-Extrait-de-Parfum-83987.html,4.94,16,,,"warm spicy, fresh spicy, soft spicy, amber, aromatic, woody, musky, smoky, balsamic, sweet",fragrantica_catalog
Houbigant,houbigant,Le Parfum Ideal Houbigantfor women,https://www.fragrantica.com/perfume/Houbigant/Le-Parfum-Ideal-48659.html,4.5,16,,,"warm spicy, amber, woody, yellow floral, floral, sweet, white floral, vanilla, balsamic, aromatic",fragrantica_catalog
Houbigant,houbigant,Jardin Anglais Houbigantfor women,https://www.fragrantica.com/perfume/Houbigant/Jardin-Anglais-50826.html,3.89,9,,,"rose, woody, fresh spicy, citrus, musky, aromatic, sweet, soft spicy, floral, vanilla",fragrantica_catalog
Houbigant,houbigant,Esprit De Noel Houbigantfor women and men,https://www.fragrantica.com/perfume/Houbigant/Esprit-De-Noel-57834.html,4.8,5,,,"amber, woody, warm spicy, aromatic, balsamic, citrus, sweet",fragrantica_catalog
Houbigant,houbigant,Coeur de Jeannette Houbigantfor women,https://www.fragrantica.com/perfume/Houbigant/Coeur-de-Jeannette-48653.html,5.0,4,,,"floral, white floral, powdery, warm spicy, woody, musky, rose, animalic, sweet, yellow floral",fragrantica_catalog
Houbigant,houbigant,Fougere Royale (2010) Houbigantfor men,https://www.fragrantica.com/perfume/Houbigant/Fougere-Royale-2010-10891.html,4.34,"1,171",,"lavender, green notes, chamomile, bergamot, geranium, carnation, cinnamon, lilac, rose, oak moss, clary sage, tonka bean, patchouli, amber","aromatic, fresh spicy, floral, warm spicy, herbal, lavender, green, mossy, earthy, rose",fragrantica_catalog
Houbigant,houbigant,Quelques Fleurs l'Original Houbigantfor women,https://www.fragrantica.com/perfume/Houbigant/Quelques-Fleurs-l-Original-5356.html,4.05,"1,791",,"green notes, orange blossom, tarragon, bergamot, citruses, lemon, lilac, jasmine, lily-of-the-valley, carnation, rose, tuberose, ylang-ylang, violet, heliotrope, iris, orris root, orchid, oakmoss, honey, civet, musk, sandalwood, amber, vanilla, tonka bean","white floral, floral, powdery, green, citrus, fresh, sweet, woody, aromatic, animalic",fragrantica_catalog
Houbigant,houbigant,Quelques Fleurs Royale Houbigantfor women,https://www.fragrantica.com/perfume/Houbigant/Quelques-Fleurs-Royale-5357.html,4.16,"1,243",,"grapefruit, sicilian bergamot, white mimosa honey, indian tuberose, moroccan rose, egyptian jasmine, orris root, sandalwood, white musk, amber","white floral, honey, powdery, tuberose, citrus, rose, floral, woody, sweet, animalic",fragrantica_catalog
Aedes de Venustas,aedes-de-venustas,Aedes de Venustas Eau de Parfum Aedes de Venustasfor women and men,https://www.fragrantica.com/perfume/Aedes-de-Venustas/Aedes-de-Venustas-Eau-de-Parfum-14890.html,4.1,985,,,"aromatic, green, fruity, fresh spicy, woody, smoky, sweet",fragrantica_catalog
Aedes de Venustas,aedes-de-venustas,Iris Nazarena Aedes de Venustasfor women and men,https://www.fragrantica.com/perfume/Aedes-de-Venustas/Iris-Nazarena-18451.html,4.16,924,,"iris, juniper berries, ambrette (musk mallow), star anise, leather, rose, cloves, agarwood (oud), incense, woody notes, vetiver, amber","woody, iris, aromatic, powdery, leather, earthy, smoky, amber, violet, floral",fragrantica_catalog
Aedes de Venustas,aedes-de-venustas,Copal Azur Aedes de Venustasfor women and men,https://www.fragrantica.com/perfume/Aedes-de-Venustas/Copal-Azur-28157.html,4.19,796,,"incense, salt, ozonic notes, incense, cardamom, patchouli, incense, myrhh, amber, tonka bean","amber, warm spicy, smoky, balsamic, salty, aromatic, ozonic",fragrantica_catalog
Aedes de Venustas,aedes-de-venustas,Cierge De Lune Aedes de Venustasfor women and men,https://www.fragrantica.com/perfume/Aedes-de-Venustas/Cierge-De-Lune-36828.html,4.12,516,,"powdery notes, musk, madagascar vanilla, ylang-ylang, black, pink pepper, hedione, suede, amber, incense, musk","powdery, vanilla, amber, musky, leather, yellow floral, sweet, fresh spicy, balsamic",fragrantica_catalog
Aedes de Venustas,aedes-de-venustas,Palissandre d'Or Aedes de Venustasfor women and men,https://www.fragrantica.com/perfume/Aedes-de-Venustas/Palissandre-d-Or-29945.html,4.01,506,,"ambrette (musk mallow), nutmeg, pink pepper, coriander, cinnamon, patchouli, copahu balm, cedar, ambroxan, sandalwood","woody, amber, patchouli, warm spicy, fresh spicy, musky, balsamic, soft spicy, aromatic, floral",fragrantica_catalog
Aedes de Venustas,aedes-de-venustas,Oeillet Bengale Aedes de Venustasfor women and men,https://www.fragrantica.com/perfume/Aedes-de-Venustas/Oeillet-Bengale-25467.html,3.91,438,,"cloves, black pepper, turmeric, cinnamon, saffron, cardamom, floral notes, white pepper, rose, big strawberry, benzoin, labdanum, tolu balsam, vanilla","warm spicy, amber, floral, fresh spicy",fragrantica_catalog
Aedes de Venustas,aedes-de-venustas,Grenadille d'Afrique Aedes de Venustasfor women and men,https://www.fragrantica.com/perfume/Aedes-de-Venustas/Grenadille-d-Afrique-40875.html,4.12,364,,"lavender, bergamot, juniper, violet, vetiver, labdanum, blackwood, white tea, musk","aromatic, woody, fresh spicy, earthy, powdery, violet, lavender, citrus, green, musky",fragrantica_catalog
Aedes de Venustas,aedes-de-venustas,Pélargonium Aedes de Venustasfor women and men,https://www.fragrantica.com/perfume/Aedes-de-Venustas/Pelargonium-44312.html,4.06,286,,"bergamot, clary sage, cardamom, black pepper, mandarin orange, sichuan pepper, african geranium, elemi resin, orris root, carrot seeds, vetiver, moss, guaiac wood, musk, cedar","aromatic, fresh spicy, citrus, woody, warm spicy, earthy, powdery",fragrantica_catalog
Aedes de Venustas,aedes-de-venustas,Musc Encense Aedes de Venustasfor women and men,https://www.fragrantica.com/perfume/Aedes-de-Venustas/Musc-Encense-49367.html,3.8,171,,,"amber, aromatic, musky, smoky, soft spicy, woody, balsamic, powdery, warm spicy, green",fragrantica_catalog
Aedes de Venustas,aedes-de-venustas,Encens Japonais Aedes de Venustasfor women and men,https://www.fragrantica.com/perfume/Aedes-de-Venustas/Encens-Japonais-71614.html,4.05,97,,,"amber, woody, balsamic, warm spicy, smoky, citrus, sweet",fragrantica_catalog
Aedes de Venustas,aedes-de-venustas,Corfu Kumquat Aedes de Venustasfor women and men,https://www.fragrantica.com/perfume/Aedes-de-Venustas/Corfu-Kumquat-72952.html,4.0,57,,"kumquat, mandarin orange, tangerine, calabrian bergamot, cedar, neroli, ginger, lavender, olibanum, granny smith apple, vetiver, musk, ambroxan, rhubarb, tonka bean","citrus, aromatic, woody, musky, amber, green, fresh, fruity",fragrantica_catalog
Aedes de Venustas,aedes-de-venustas,16a Orchard Aedes de Venustasfor women and men,https://www.fragrantica.com/perfume/Aedes-de-Venustas/16a-Orchard-71466.html,3.89,53,,,"citrus, warm spicy, musky, powdery, white floral, iris, fresh, aromatic, amber, leather",fragrantica_catalog
Aedes de Venustas,aedes-de-venustas,Café Tabac Aedes de Venustasfor women and men,https://www.fragrantica.com/perfume/Aedes-de-Venustas/Cafe-Tabac-88621.html,4.28,50,,,"sweet, tobacco, fruity, amber, vanilla, leather, warm spicy, aromatic, woody, cacao",fragrantica_catalog
Aedes de Venustas,aedes-de-venustas,Amnesia Rose Aedes de Venustasfor women and men,https://www.fragrantica.com/perfume/Aedes-de-Venustas/Amnesia-Rose-79119.html,4.16,49,,,"rose, woody, amber, warm spicy, patchouli, balsamic, earthy, smoky, floral, soft spicy",fragrantica_catalog
Serge Lutens,serge-lutens,Chypre Rouge Serge Lutensfor women and men,https://www.fragrantica.com/perfume/Serge-Lutens/Chypre-Rouge-594.html,4.07,983,,"caraway, pine tree needles, honey, beeswax, jasmine, oakmoss, amber, vanilla, patchouli, musk","honey, woody, aromatic, fresh spicy, beeswax, sweet, animalic, mossy, earthy, amber",fragrantica_catalog
Serge Lutens,serge-lutens,Chene Serge Lutensfor women and men,https://www.fragrantica.com/perfume/Serge-Lutens/Chene-2761.html,4.19,975,,,"woody, leather, aromatic, smoky, rum, herbal, sweet, warm spicy, fresh spicy",fragrantica_catalog
Serge Lutens,serge-lutens,Cuir Mauresque Serge Lutensfor women and men,https://www.fragrantica.com/perfume/Serge-Lutens/Cuir-Mauresque-8548.html,4.04,945,,,"amber, warm spicy, animalic, leather, fresh spicy, smoky, musky, balsamic, powdery, cinnamon",fragrantica_catalog
Serge Lutens,serge-lutens,Douce Amere Serge Lutensfor women and men,https://www.fragrantica.com/perfume/Serge-Lutens/Douce-Amere-596.html,4.09,938,,,"white floral, vanilla, herbal, aromatic, cinnamon, sweet, bitter, warm spicy, fresh spicy",fragrantica_catalog
Serge Lutens,serge-lutens,Bois de Violette Serge Lutensfor women and men,https://www.fragrantica.com/perfume/Serge-Lutens/Bois-de-Violette-5197.html,4.13,872,,,"violet, woody, powdery, ozonic, aquatic, floral",fragrantica_catalog
Serge Lutens,serge-lutens,Fleurs de Citronnier Serge Lutensfor women and men,https://www.fragrantica.com/perfume/Serge-Lutens/Fleurs-de-Citronnier-702.html,3.91,871,,"lemon blossom, petitgrain, nutmeg, neroli, honey, tuberose, musk, iris, styrax","white floral, citrus, musky, powdery, honey, fresh spicy, tuberose, green, floral",fragrantica_catalog
Serge Lutens,serge-lutens,Santal Blanc Serge Lutensfor women and men,https://www.fragrantica.com/perfume/Serge-Lutens/Santal-Blanc-703.html,3.94,860,,,"woody, powdery, warm spicy, musky, iris, cinnamon, soft spicy, violet",fragrantica_catalog
Serge Lutens,serge-lutens,Rousse Serge Lutensfor women and men,https://www.fragrantica.com/perfume/Serge-Lutens/Rousse-844.html,4.04,845,,,"warm spicy, cinnamon, amber, woody, citrus",fragrantica_catalog
Serge Lutens,serge-lutens,Fourreau Noir Serge Lutensfor women and men,https://www.fragrantica.com/perfume/Serge-Lutens/Fourreau-Noir-6595.html,4.24,842,,,"lavender, almond, sweet, aromatic, vanilla, musky, amber, nutty, fruity, fresh spicy",fragrantica_catalog
Serge Lutens,serge-lutens,Sarrasins Serge Lutensfor women and men,https://www.fragrantica.com/perfume/Serge-Lutens/Sarrasins-2767.html,4.22,792,,"floral notes, jasmine, carnation, musk","white floral, floral, musky, warm spicy, powdery",fragrantica_catalog
Serge Lutens,serge-lutens,Écrin de Fumée Serge Lutensfor women and men,https://www.fragrantica.com/perfume/Serge-Lutens/Ecrin-de-Fumee-79576.html,4.2,740,,,"woody, cacao, smoky, tobacco, warm spicy, rum, sweet",fragrantica_catalog
Serge Lutens,serge-lutens,Miel De Bois Serge Lutensfor women and men,https://www.fragrantica.com/perfume/Serge-Lutens/Miel-De-Bois-592.html,3.74,730,,,"woody, honey, sweet, powdery, musky, floral, iris",fragrantica_catalog
Serge Lutens,serge-lutens,La Myrrhe Serge Lutensfor women and men,https://www.fragrantica.com/perfume/Serge-Lutens/La-Myrrhe-8551.html,4.06,618,,,"amber, warm spicy, sweet, citrus, floral, honey, white floral, powdery, musky, balsamic",fragrantica_catalog
Serge Lutens,serge-lutens,Un Lys Serge Lutensfor women and men,https://www.fragrantica.com/perfume/Serge-Lutens/Un-Lys-1270.html,4.3,614,,,"white floral, soft spicy, musky, vanilla, animalic, powdery",fragrantica_catalog
Serge Lutens,serge-lutens,Laine de Verre Serge Lutensfor women and men,https://www.fragrantica.com/perfume/Serge-Lutens/Laine-de-Verre-22964.html,3.52,601,,,"aldehydic, fresh, musky, citrus, powdery, woody, soapy",fragrantica_catalog
Serge Lutens,serge-lutens,Bois et Fruits Serge Lutensfor women and men,https://www.fragrantica.com/perfume/Serge-Lutens/Bois-et-Fruits-5199.html,4.07,577,,,"fruity, woody, sweet, powdery",fragrantica_catalog
Serge Lutens,serge-lutens,La Dompteuse Encagée Serge Lutensfor women and men,https://www.fragrantica.com/perfume/Serge-Lutens/La-Dompteuse-Encagee-65052.html,3.87,551,,,"floral, tropical, yellow floral, sweet, almond, lactonic, fruity, woody, citrus, nutty",fragrantica_catalog
Serge Lutens,serge-lutens,Santal de Mysore Serge Lutensfor women and men,https://www.fragrantica.com/perfume/Serge-Lutens/Santal-de-Mysore-5198.html,4.18,499,,,"warm spicy, woody, amber, fresh spicy, powdery, aromatic, balsamic",fragrantica_catalog
Serge Lutens,serge-lutens,Rose de Nuit Serge Lutensfor women and men,https://www.fragrantica.com/perfume/Serge-Lutens/Rose-de-Nuit-8547.html,4.09,442,,,"rose, powdery, musky, beeswax, animalic, woody, honey, amber, floral, white floral",fragrantica_catalog
Serge Lutens,serge-lutens,Une Voix Noire Serge Lutensfor women and men,https://www.fragrantica.com/perfume/Serge-Lutens/Une-Voix-Noire-16409.html,3.88,376,,,"white floral, lactonic",fragrantica_catalog
Serge Lutens,serge-lutens,El Attarine Serge Lutensfor women and men,https://www.fragrantica.com/perfume/Serge-Lutens/El-Attarine-4087.html,4.07,371,,,"sweet, honey, fresh spicy, herbal, woody, warm spicy, animalic, tobacco, floral",fragrantica_catalog
Serge Lutens,serge-lutens,Boxeuses Serge Lutensfor women and men,https://www.fragrantica.com/perfume/Serge-Lutens/Boxeuses-8896.html,3.99,367,,,"leather, fruity, woody, sweet, soft spicy, animalic, smoky",fragrantica_catalog
Serge Lutens,serge-lutens,L'Eau de Paille Serge Lutensfor women and men,https://www.fragrantica.com/perfume/Serge-Lutens/L-Eau-de-Paille-37810.html,3.65,363,,,"green, woody, amber, aromatic, smoky, earthy, herbal, fresh spicy, balsamic, warm spicy",fragrantica_catalog
Serge Lutens,serge-lutens,L'Eau d'Armoise Serge Lutensfor women and men,https://www.fragrantica.com/perfume/Serge-Lutens/L-Eau-d-Armoise-53374.html,3.75,356,,,"herbal, aromatic, fresh spicy, sweet, warm spicy",fragrantica_catalog
Serge Lutens,serge-lutens,Mandarine Mandarin Serge Lutensfor women and men,https://www.fragrantica.com/perfume/Serge-Lutens/Mandarine-Mandarin-2766.html,3.84,347,,"chinese orange, nutmeg, orange peel, mandarin orange, tea, amber, labdanum, tonka bean, rose hip","citrus, amber, fresh spicy, sweet, green",fragrantica_catalog
Serge Lutens,serge-lutens,Dans Le Bleu Qui Pétille Serge Lutensfor women and men,https://www.fragrantica.com/perfume/Serge-Lutens/Dans-Le-Bleu-Qui-Petille-74024.html,3.96,325,,,"amber, marine, smoky, woody, balsamic, aromatic, warm spicy, aquatic, soft spicy",fragrantica_catalog
Serge Lutens,serge-lutens,Encens et Lavande Serge Lutensfor women and men,https://www.fragrantica.com/perfume/Serge-Lutens/Encens-et-Lavande-13277.html,4.25,300,,,"lavender, amber, smoky, aromatic, balsamic, warm spicy, fresh spicy",fragrantica_catalog
Serge Lutens,serge-lutens,Parole d'Eau Serge Lutensfor women and men,https://www.fragrantica.com/perfume/Serge-Lutens/Parole-d-Eau-74023.html,3.91,260,,,"woody, aromatic, citrus, camphor, musky, conifer, fresh",fragrantica_catalog
Serge Lutens,serge-lutens,Des Clous Pour Une Pelure Serge Lutensfor women and men,https://www.fragrantica.com/perfume/Serge-Lutens/Des-Clous-Pour-Une-Pelure-59873.html,3.65,246,,"orange, cloves, nutmeg","warm spicy, citrus, fresh spicy, sweet",fragrantica_catalog
Serge Lutens,serge-lutens,Santal Blanc Serge Lutensfor women and men,https://www.fragrantica.com/perfume/Serge-Lutens/Santal-Blanc-59892.html,3.85,234,,,"powdery, woody, musky, iris, warm spicy, violet, earthy",fragrantica_catalog
